text,date,message_id,has_media,react1,count1,react2,count2,react3,count3,react4,count4,react5,count5
"‏داخل دستشویی:

•Bojack•

@OfficialPersianTwitter",2024-10-03 11:45:30+00:00,393752,1,🤣,2470,😁,93,👍,41,😈,25,👻,11
"رفتم به سرپرستمون میگم فردا حقوق میدین!؟
با تعجب نگام کرد و گفت: ما که همه حقوق‌هارو دادیم؛ بعد سیستم رو نگا کرد و گفت: 
عه! مال تو رو چرا یادمون رفته این وسط؟؟
نمیدونم شانسه یا چی اما گاهی وقتا اصلا دیده نمیشم وسط جمع. 
 
• یک هیچ مطلق •

@OfficialPersianTwitter",2024-10-03 11:40:30+00:00,393751,0,😢,2664,🤣,297,👍,128,😁,46,🕊,21
"‏تو دبیرستان درس هندسه واقعا برام اعصاب‌خرد‌کن بود؛ یعنی چی که ثابت کن مثلثه؟ خب نگاش کن دیگه لاشی، هست؛ کوری مگه؟

•دیوار کسرا•

@OfficialPersianTwitter",2024-10-03 11:27:01+00:00,393749,0,😁,2596,👍,520,🤣,472,👎,81,👻,12
"این سکانس منو دچار شرم نیابتی کرد😂😂😂

•Maybeline•

@OfficialPersianTwitter",2024-10-03 11:20:07+00:00,393748,1,😈,784,🥴,637,❤,57,🎃,40,👍,31
"‏وقتی تو شروع رابطه دختره میگه من به فکر ازدواجم منظورش این نیست که تورو قرآن بیا منو بگیر! منظورش اینه اگه ببینم مناسب آینده ام نیستی یا اختلاف نظر داریم ازت جدا میشم و قصد ندارم با بلاتكليفيات بسازم. ولی پسرا فکر میکنن دختره میگه یا منو میگیری یا رگمو میزنم:))))

• مهشاد •

@OfficialPersianTwitter",2024-10-03 11:12:01+00:00,393747,0,👍,4606,😁,214,👎,108,🤣,70,❤,31
"پسر واقعا زندگی میانسالی عجیبه. با خرید قابلمه خرذوق میشی، هدفت خرید لوازم خونه میشه و خوشیای روزمره‌ت در حد «امروز کار تموم شد میرم سینکو تمیز کنم»

• Amin •

@OfficialPersianTwitter",2024-10-03 11:07:01+00:00,393746,0,👍,1374,😁,355,😢,121,❤,59,👎,39
"به قول ارژنگ پناهپوری:
شعر فارسی قند مکرر است
 
• امیر آریان •

@OfficialPersianTwitter",2024-10-03 11:01:33+00:00,393745,1,❤,1025,👍,92,👎,21,❤‍🔥,16,🤣,6
"‏من تقریبا به هر مانعی تو اینترنت برمی‌خورم پناه می‌برم به تلگرام.
اموجی‌ای اگه نشون داده نشه کپیش می‌کنم تلگرام،
ویدیو تو توییتر لود نشه کپیش می‌کنم تلگرام،
اینستاگرام عکسی رو بخوام دانلود کنم لینکش رو کپی می‌کنم تلگرام،
آهنگ بخوام تلگرام،
دنیا رو بدون تلگرام نمی‌تونم تصور کنم :)

•فاطی بیرو•

@OfficialPersianTwitter",2024-10-03 10:53:01+00:00,393744,0,👍,3481,❤,195,😁,57,🫡,20,⚡,13
"گویا تتلو از زندان اوین به زندان تهران بزرگ منتقل شده است.

•OPT•

@OfficialPersianTwitter",2024-10-03 10:42:01+00:00,393740,1,👍,484,🤣,251,👎,102,😢,51,❤,47
"یکی از مزایای زندگی توی ایران سیگار نخیه. می‌شه کل زندگی مشغول ترک بود.

•Nikzad•

@OfficialPersianTwitter",2024-10-03 10:37:27+00:00,393739,0,🤣,1566,😁,175,👍,120,👎,71,💅,23
"اولین کلمات عبری که دولینگو یاد میده عشق و پدره.😂😂😭😭 اونا هم میدونن پدر یعنی عشق

  
• 하니 🍊🐾 •

@OfficialPersianTwitter",2024-10-03 10:27:01+00:00,393738,0,😁,1589,👎,95,👍,74,❤,73,🥴,20
"مادر یه چینی ساکن ایران بهش پیام داده که جنگ شده برگرد چین
جواب چینیه عالی بود(:   
 
• سِد ساسان •

@OfficialPersianTwitter",2024-10-03 10:20:23+00:00,393737,1,😁,1077,🤣,507,👎,47,💅,19,😈,8
"‏میخوام یه اعترافی بکنم من آدم ناتوانی هستم من هیچوقت نمیتونم حقم رو بگیرم من تو رودرواسی خریدم میکنم از این میترسم یروز تو رودرواسی ازدواج کنم،نه گفتن رو بلد نیستم

•Samaane•

@OfficialPersianTwitter",2024-10-03 10:12:01+00:00,393736,0,👍,1498,😢,603,😐,126,👎,83,😁,39
"تا اینجا دیتینگ لایف در ۳۳ سالگی اینطوریه که: طول هفته هم رو ببینیم؟ نه خب من تا ۸ سر کارم. پنجشنبه؟ آخه پنجشنبه تا عصر کلاسم. جمعه؟ جمعه... جمعه صبح خوبه؟
جمعه عصر آخه باید زود بخوابم شنبه برم سر کار... آره منم موافقم که دیت نکنیم اصن. ببخشید وقتت رو گرفتم ها. خدافظ. 
 
• Farzin Souri •

@OfficialPersianTwitter",2024-10-03 10:07:01+00:00,393735,0,😁,1158,😢,432,👍,183,😐,62,👎,46
"از نمونه مسج‌های ناگهانی پدرم وسط گرفتاری روزانه:   
 
• Mehrdad •

@OfficialPersianTwitter",2024-10-03 10:00:24+00:00,393734,1,😁,1545,🤣,653,❤,91,👍,80,🤪,20
"این مهاجرت دیگه چه گوهی بود که من خوردم؟؟؟؟
تمرگیده بودم خونه مامان بابام و مفت و بدون دغدغه میخوردم و میخوابیدم.
 همه قربون صدقم میرفتن و فکر میکردم خیلی زیبا و باهوشم و عن خاصی هستم.
مازوخیسم داشتم؟؟؟!!!! 
 
• دخترک شیرینی نفروش •

@OfficialPersianTwitter",2024-10-03 09:53:01+00:00,393733,0,👍,1807,🤣,754,👎,241,😢,201,😁,58
"دوستان به دخترها خیلی بها ندین
‏شما شعور و معرفت میذارید ولی اونا شما رو مسخره میکنن اسکرین میگیرن و بهتون میخندن

•Karim•

@OfficialPersianTwitter",2024-10-03 09:45:18+00:00,393732,1,👍,6305,👎,1236,😢,331,😁,123,😡,105
"گفتم عروسمون صدامون رو ضبط میکرد؟
وقتی میرفت بخوابه گوشیش رو روی صفحه می‌خوابوند روی اپن.
 مامانم هی می‌گفت حرف نزن داره ضبط میکنه منم هی می‌گفتم چقدر تو پارانوییدی زن!
هی هم به زور هندزفری میگرفت از من پادکست گوش بده تا بیدار میشد!
بعد کاشف به عمل اومد واقعا ضبط می‌کرده:) 
چقدرم من بدم می‌اومد استفاده کنه از هندزفری من.
 هی می‌گفتم نمیخوام بهت بدم به زور می‌گرفت! 
بعد هرچی اصرار میکردم بده منم گوش کنم نمی‌داد، که خب بعدا فهمیدم مرگش چی بوده!

• خاتون جانشونم •

@OfficialPersianTwitter",2024-10-03 09:40:23+00:00,393731,0,😐,3360,🤯,580,👍,97,😁,64,🥴,30
"‏از وقتی یادم میاد مادرم افسرده بود. نه از اون افسرده‌هایی که گریه کنند یا همش بخوابند. از اون افسردگی که هیچی براش مهم نبود، نه طعم غذا، نه بچه‌هاش، نه سر و وضع خودش، خونه‌اش، زندگیش. حالا ما هم همونجوریم.

•حبه•

@OfficialPersianTwitter",2024-10-03 09:27:01+00:00,393729,0,😢,2950,👍,297,❤,41,👎,30,😁,16
"♦️یک نیروی مستشاری سپاه در سوریه به شهادت رسید

🔹 مجید دیوانی از نیروهای مستشاری سپاه در سوریه، ساعاتی پیش بر اثر جراحات وارده ناشی از حملات هوایی سه روز پیش ارتش تروریستی اسرائیل به المزه دمشق به شهادت رسید. 

•OPT•

@OfficialPersianTwitter",2024-10-03 09:25:01+00:00,393728,0,😢,1420,🤣,685,👍,99,❤,54,😈,17
"انگار اسکیت یا همچین چیزی سوار شده
ولی درواقع نوع خاصی از راه رفتن هست برای رقص   
 
• امیر آریان •

@OfficialPersianTwitter",2024-10-03 09:21:01+00:00,393727,1,👍,413,🤯,363,🤣,186,🔥,53,👎,40
"فوت ناگهانی دانش‌آموز مینودشتی در حیاط مدرسه 

سید محمد حسینی، مدیر آموزش‌وپرورش شهرستان مینودشت:

🔹 روز چهارشنبه ۱۱مهر۱۴۰۳ در یکی از دبیرستان‌های پسرانه شهرستان حوالی ساعت ۱۱ و در زنگ تفریح، دو دانش‌آموز کلاس یازدهمی در حین دنبال کردن هم در محوطه مدرسه، حادثه غمناکی رخ داد و ناباورانه، دانش آموز عزیزمان بنام آقای امیر نیک گفتار در حیاط مدرسه دچار آسیب شد.

🔹بلافاصله پس از وقوع حادثه مسئولان مدرسه با اورژانس تماس گرفتند و عوامل به سرعت در محل حاضر شدند، اما طبق اعلام تیم پزشکی بیمارستان فاطمه الزهرای مینودشت این دانش آموز که با تشخیص ایست قلبی و مشکل حاد تنفسی با آمبولانس به واحد اورژانس انتقال یافته بود علی‌رغم تلاش فراوان تیم پزشکی، متاسفانه جان خود را ازدست داد./ ایسنا

•OPT•

@OfficialPersianTwitter",2024-10-03 09:18:01+00:00,393726,0,😢,1992,😭,355,🤯,91,👍,56,❤,36
"آبدارچی دفتر ما اعتقاد داره نون چون نعمت خداست کثیف نمیشه.
امروز وقتی بهش گفتم با دست کثیف به نون دست نزن، نون‌رو مالید کف آشپزخونه و روی سطل اشغال بعدش هم خورد که ثابت کنه نعمت خدا کثیف نمیشه. 
 
• حساموف •

@OfficialPersianTwitter",2024-10-03 09:12:01+00:00,393725,0,😐,4341,🥴,467,👎,109,😁,99,🗿,56
"بچه‌های ۹۷ای شاید باورتون نشه، ولی از روزی که رفتین دانشگاه تا الان، به اندازه یه راهنمایی و یه دبیرستان گذشته..

پشمام واقعا 
 
• گروبز •

@OfficialPersianTwitter",2024-10-03 09:07:16+00:00,393724,0,😢,1664,🤯,167,👍,147,😭,42,👀,23
"زندگی پر استرس فقط ایشون   
 
*baranedelpazi*

@OfficialPersianTwitter",2024-10-03 09:00:01+00:00,393723,1,😢,1000,❤,113,👍,73,🤯,25,☃,16
"باهام برخورد بدی میشه چه مقصر باشم چه نباشم، چه حق با من باشه یا نباشه به صورت مستقیم روی اعتماد بنفسم اثر میذاره. میشم همون بچه محصل سرکلاس بعد از دادوهوار معلم‌اش، میترسه و تو زنگ تفریح این حقو به خودش نمیده که بدو بدو کنه، بلند بخنده یا حتی یادش میره لقمه نون‌پنیرش رو بخوره.

*Benyamin*

@OfficialPersianTwitter",2024-10-03 08:47:01+00:00,393722,0,👍,1638,😢,591,❤‍🔥,29,👎,20,🕊,13
"من جدیدا فهمیدم اسم این کفشا سامبا هست
ولی تو دهات ما بهش میگن سه خط چوپونی
بخاطر جنس خوبش معمولا چوپان ها می‌خرن که گوسفندارو میبرن چراگاه مقاوم باشه   

*مهرشاد*

@OfficialPersianTwitter",2024-10-03 08:40:01+00:00,393721,1,😁,2615,🤣,968,👍,302,❤,74,👎,50
"محیط کار خیلی عجیبه. یکی به خودش اجازه می‌ده باهات بد حرف بزنه چون سابقه خر کاریش بیشتره. 
 
*میمنت*

@OfficialPersianTwitter",2024-10-03 08:33:03+00:00,393720,0,👍,2170,😢,83,👎,53,😁,50,🤨,24
"خانمه میگفت شوهرم برق شریف بوده و الان گوگل کار میکنه ولی پسرم ریاضیش خیلی ضعیفه به باباش نرفته.
دیگه بهش نگفتم هوش آکادمیکی از مادر میاد 😬 
 
*Persuasion_Elli*

@OfficialPersianTwitter",2024-10-03 08:27:01+00:00,393719,0,🤣,2858,😁,227,👎,189,👍,80,🥴,24
"دخترا: مهم نیست.
- نوت گوشیشون.   
 
*فرید*

@OfficialPersianTwitter",2024-10-03 08:23:11+00:00,393718,1,👍,1150,🤣,304,😢,88,😁,23,🤯,17
"یک ربعه مامان داره داد میزنه؛ داره جنگ میشه بعد تو میخوای بری سولار؟؟
میگم باشه اوکی نمیرم، میگه آفرین بمون خونه من عصر یه گالری دعوت شدم باید برم اونجا =)))) 
 
*زن*

@OfficialPersianTwitter",2024-10-03 08:15:01+00:00,393717,0,😁,1466,🤣,608,😐,122,👍,36,🥴,34
"برخورد خودرو با چراغ راهنمایی در حوالی فرحزاد ۲ کشته بر جا گذاشت

 سخنگوی سازمان آتش نشانی تهران: 
🔹برخورد شدید یک دستگاه پژو ۲۰۶ صندوق دار با پایه های چراغ راهنمایی و رانندگی در بزرگراه یادگار امام حوالی فرحزاد جان ۲ مرد جوان ۲۴ و ۲۹ ساله را گرفت. به دلیل برخورد موتور از خودرو جدا و همچنین بدنه خودرو نیز ویران شده بود.

*OPT*

@OfficialPersianTwitter",2024-10-03 08:12:05+00:00,393716,0,😢,550,🤯,161,👍,43,😐,39,🤣,25
"فک میکنم شاید در نوعی از افسردگی فرو رفتم که خودم نمیفهمم افسردم؛ ولی کارا و روتینم داد میزنه.
حتی مجال و حوصله‌ی کارایی که دوسشون داشتم نیست.
اخیرا هیچ چیزی یاد نگرفتم.
 هیچ چیزی نکشیدم یا نساختم که دوسش داشته باشم.
دلم میخواد بمیرم. 
 
*Saba*

@OfficialPersianTwitter",2024-10-03 08:07:03+00:00,393715,0,👍,1491,😢,280,😭,52,👎,26,🤣,8
"موسیقی گوش بدید تا آلزایمر نگیرید

🔹طبق مطالعات پزشکی تعداد زیادی از افرادی که دچار آلزایمر می شوند، در دوران جوانی به موسیقی گوش نمی دادند!

🔹گوش دادن به موسیقی در طول دوران زندگی، احتمال ابتلا به آلزایمر را به میزان زیادی کاهش می دهد.

*OPT*

@OfficialPersianTwitter",2024-10-03 08:05:06+00:00,393714,0,👍,581,❤,81,👎,65,🥴,18,👏,9
"+ عزیزم چندسالته؟
ـ دقیقمه   

*Mahsa*

@OfficialPersianTwitter",2024-10-03 08:01:22+00:00,393713,1,❤,2373,❤‍🔥,143,😁,101,👍,38,😇,24
"مامانم میگه خونه دوطبقه خوبه بگیرید. پس فردا بچه‌دار شی دو دقیقه می خوای از جلو چشت گم شن می فرستیشون بالا راحت می شی:)))). 
نکته دارک قضیه اینجاست خونه مامان اینا  دو طبقه‌اس:))))))) 
 
*اولين جِداي*

@OfficialPersianTwitter",2024-10-03 07:53:01+00:00,393712,0,🤣,3464,😁,294,👍,55,🌚,26,🫡,11
"من حاضرم ، بریم پناهگاه   
 
*سوزان*

@OfficialPersianTwitter",2024-10-03 07:46:01+00:00,393711,1,😁,1375,❤,305,🤣,120,👎,46,🥴,13
"نامزدهای کسب‌ عنوان بهترین بازیکن هفته دوم لیگ قهرمانان اروپا با حضور مهدی‌طارمی

‌*OPT*

@OfficialPersianTwitter",2024-10-03 07:43:01+00:00,393710,1,❤,647,👍,94,🤣,27,❤‍🔥,13,🥴,11
"برای مامانبزرگم خواستگار پیدا شده بهش میگم مهین جون خودم برات دسته گل عروستو میزنم چی بگه خوبه؟ میگه از اول هم میدونستم من زودتر از تو عروس میشم :))) 
 
*نیا*

@OfficialPersianTwitter",2024-10-03 07:40:07+00:00,393709,0,🤣,3785,😁,191,👍,37,😢,20,👎,19
"کاش رابطه ای که پسر سنش کمتره رو نرمالایز کنید.
من روحیاتم به دهه هشتادیا نمیخوره واقعا 😭 
 
*جناب کاردینال*

@OfficialPersianTwitter",2024-10-03 07:27:01+00:00,393707,0,😁,1670,😐,692,👍,320,👎,132,😢,12
"دبیر انجمن شرکت‌های هواپیمایی خبر داد؛ پرداخت هزینه بلیت‌ پروازهای باطل شده تا ١٧ مهر ماه

دبیر انجمن شرکت‌های هواپیمایی: 

🔹هزینه بلیت‌ پروازهای باطل شده در پی اجرای وعده صادق ٢، تا ١٧ مهر ماه به مسافران پرداخت می‌شود.

🔹در این باره سازمان هواپیمایی بخشنامه‌ای به تمام شرکت‌های هواپیمایی ابلاغ کرده و تمام شرکت‌ها موظف به پرداخت هزینه بلیت‌ پروازهای باطل شده تا ١٧ مهر ماه هستند و در این باره مسافران نگران نباشند.

🔹این پروازهای باطل شده از صبح امروز دایر می‌شوند و مسافران می‌توانند از این پروازها مجددا استفاده کنند.

🔹 مسافرانی که از این پرواز‌های باطل شده انصراف نداده‌اند در اولویت قرار دارند و بدون دریافت هزینه اضافه‌ای نسبت به بلیتی که خریداری کرده بودند باید اولین ظرفیت خالی برای آنها رزرو شود.

*OPT*

@OfficialPersianTwitter",2024-10-03 07:25:01+00:00,393706,0,👍,240,😡,41,🤣,23,❤,14,🦄,7
"- چرا کارفرمای غیر ایرانی؟
+ چون:   
 
*دَوا*

@OfficialPersianTwitter",2024-10-03 07:21:01+00:00,393705,1,❤,3185,👍,236,😢,129,😁,41,👀,36
"هشدار سازمان جهانی بهداشت نسبت به شیوع یک بیماری جدید مرگبار

🔹به دنبال شناسایی ۲۷ بیمار مبتلا به ویروس بسیار مسری و کشنده ماربورگ (Marburg) در رواندا، سازمان جهانی نسبت به خطر شیوع بالای این بیماری در سطح جهان هشدار داد.

🔹ویروس مرگبار ماربورگ از طریق تماس مستقیم با خون آلوده یا از طریق تماس مستقیم (از طریق پوست آسیب دیده یا غشاهای مخاطی) با خون، ترشحات یا سایر مایعات بدن افراد آلوده و سطوح و مواد (مانند ملحفه و لباس) آلوده شده به این مایعات بین افراد پخش می‌شود و از هر ۱۰ بیمار مبتلا به این ویروس، ۹ نفر جان خود را از دست می‌دهند.

*OPT*

@OfficialPersianTwitter",2024-10-03 07:18:01+00:00,393704,0,😢,529,🤯,342,👎,57,😁,50,😭,31
"سفیر اسرائیل در سازمان ملل:

🔹 به دنبال جنگ تمام عیار با ایران نیستیم 

🔹 پاسخ محاسبه‌شده‌ ای به تهران خواهیم داد

🔹آن‌چه رخ داد، پاسخ بی‌سابقه‌ای بود و همانطور که در شورای امنیت گفتم، پاسخ به آن بسیار قدرتمند و دردناک خواهد بود.

*OPT*

@OfficialPersianTwitter",2024-10-03 07:17:01+00:00,393703,0,🤣,1107,👍,199,😢,62,👻,47,😁,37
"همه فکر می‌کنن اوج صمیمیت و نزدیکی خوابیدن با هم دیگست، اما صمیمیت واقعی خیلی فراتر از جسم و فیزیک ماست؛ صمیمیت واقعی وقتیه که تو بتونی عمیق ترین افکارتو، درداتو، گذشتتو، تروماهاتو بهش بگی و بدونی گوش می‌ده و درکت می‌کنه. 
 
*تینا*

@OfficialPersianTwitter",2024-10-03 07:13:03+00:00,393702,0,👍,2186,❤,134,😢,44,👎,36,😁,8
"کنفدراسیون آسیا درخواست النصر را رد کرد

🔹استقلال و النصر باید در تهران برگزار شود

🔹 کنفدراسیون فوتبال آسیا (AFC) درخواست باشگاه النصر عربستان برای برگزاری بازی با استقلال در زمین بی‌طرف را نپذیرفت. 

🔹 این سازمان می‌گوید که این دیدار باید طبق برنامه در تهران برگزار شود و تصمیم‌های جدید در این رابطه با توجه به شرایط منطقه در ماه نوامبر (آبان) اتخاذ خواهد شد.

*OPT*

@OfficialPersianTwitter",2024-10-03 07:11:01+00:00,393701,0,👍,643,😁,67,🤣,43,👎,15,❤,8
"فرض کنین یکی ازتون میپرسه: چرا خودت رو دوست  داری؟ و شما همونجوری جواب بدین که انگار یکی ازتون به عنوان یه پدر یا مادرپرسیده چرا بچه‌ت رو دوست داری؟ «این چه سوالیه؟ چون بچمه!» و جواب بدین خوب معلومه چون من مال خودم هستم! 
من مجبورنیستم خصلتهایی که من رو دوست داشتنی میکنن اسم ببرم تا دوست داشتن خودم رو توجیه کنم، من خودم رو دوست دارم چون این شغلمه. 
ما باید از این خط فکری بیرون بیایم که دوست داشتن خودمون یه حسه که باید احساسش کنیم. برای اینکه خودتون رو دوست داشته باشین احتیاج نیست احساسی باشه، یا حتی از خودتون خوشتون بیاد. دوست داشتن خودتون از جایی شروع
میشه که از خودتون اونطوری که ممکنه از فرزندتون مواظبت کنین، مراقبت میکنین و اگه بهش اینجوری نگاه کنین همه چی براتون تغییر میکنه.
از صحبتهای Matthew Hussey 

*دیکتاتور حانیه*

@OfficialPersianTwitter",2024-10-03 07:07:01+00:00,393700,0,👍,1030,❤,157,👎,22,👏,13,🤯,11
"هر شاهکاری یه کپی بی ارزش داره!

*Iman*

@OfficialPersianTwitter",2024-10-03 07:01:01+00:00,393699,1,🤣,732,👍,169,😢,26,😁,21,👏,12
"بذارید شرایط ۳۷ سالگی رو اینطوری توضیح بدم؛
از دیشب بحث در‌ مورد کافه‌ایه که همه رفتن و میدونن کجاست و تو نمیدونستی همچین جایی وجود داره.
مدیرهاش اینفلوئنسرن و تو تا دیشب نمیشناختیشون.
توی کافه‌ها عنوان شغلی به اسم سوپروایزر وجود داره که اینم نمیدونستی حتی :)) 
 
*فریور خراباتی*

@OfficialPersianTwitter",2024-10-03 06:53:01+00:00,393698,0,😁,1203,👍,256,🤣,151,👎,56,😢,42
"پسر مدل آلمانیه که مدام باهام لاس می‌زد امروز بعد کلاس بهم گفت ""اولین آدم غیر سفید و غیر بلوندی هستی که به نظرم خیلی جذابه"".
 در جواب گفتم ""جدی؟ مگه سفید بلوندها هم جذابن؟ من رو یاد مرغ خام میندازن، نمیتونم بهشون دست بزنم."" لبخندش خشک شد. (خودش سفید و بلونده). 
 
*پریا*

@OfficialPersianTwitter",2024-10-03 06:47:01+00:00,393697,0,🤣,4454,👎,478,👍,278,😁,71,🥴,45
"پسر بالای سی سال :)   
   
*TK*

@OfficialPersianTwitter",2024-10-03 06:40:08+00:00,393696,1,❤,2218,😁,642,👎,293,👍,81,🗿,63
"کاپشنی که سیگارم توش جاساز بود تو کمد نیست، زودتر جنگ رو شروع کنید 
 
*بلوتوث*

@OfficialPersianTwitter",2024-10-03 06:33:01+00:00,393695,0,🤣,2419,😁,188,👍,36,👎,25,👀,9
"من دوام آوردم.
باز هم دوام میارم.
ولی دلم میخواست معنی زندگیم چیزی بیشتر از دوام آوردن باشه. 
 
*kieslowski*

@OfficialPersianTwitter",2024-10-03 06:27:01+00:00,393692,0,👍,1743,😢,263,😭,44,🥴,12,👌,10
"چرا خب؟   
 
*🦋*

@OfficialPersianTwitter",2024-10-03 06:20:03+00:00,393691,1,🤣,2147,😁,130,👍,42,🥴,24,👎,22
"باز خوبه این وسط عاشق ماشق نیستم حالا بیا نگران یه کره خر دیگه ام باش 
 
*brown dwarf*

@OfficialPersianTwitter",2024-10-03 06:13:01+00:00,393690,0,👍,1586,🤣,757,😁,97,🥴,44,💅,21
"هیچکسی به پسری که تنهایی بره مسافرت نمیگه: پشمام چه جرعتی داری. چون آقایون در خطر نیستن، آقایون خود خطرن 
 
*Kiana*

@OfficialPersianTwitter",2024-10-03 06:07:01+00:00,393689,0,👍,3201,🤣,771,👎,168,😁,77,😐,42
"حس میکنم این آقا اصلا نمی‌دونه لانا کیه. مثلا میرن بیرون می‌بینه جوونا میریزن سرش میگه عزیزم چی شده اینا چرا ازت امضا میخوان؟

*ژنراتور*

@OfficialPersianTwitter",2024-10-03 06:01:01+00:00,393688,1,🤣,2345,👍,117,👎,103,😁,63,❤,50
"آماده‌باش در تمامی سفارتخانه‌های اسرائیل

🔹وزارت خارجه اسرائیل بعد از تحولات اردن و مصر که منجر به کشته شدن چند اسرائیلی در مصر شد، از همه سفارت‌‌خانه‌های خود در سراسر جهان خواست، آماده باشند.

🔹شب گذشته کارکنان سفارت اسرائیل در اردن، سفارت را تخلیه و راهی تل‌آویو شدند

*OPT*

@OfficialPersianTwitter",2024-10-03 05:58:01+00:00,393687,0,😁,464,😎,115,👍,47,👎,17,❤,10
"آدما هر شب زندگی فکر می‌کنن دیگه به‌اندازه‌ی کافی رنج کشیده‌ن که شخصیت‌شون کامل شکل بگیره. بعد فرداش دوباره پا می‌شن و رنج‌های جدیدی می‌کشن. و تهش خوب یا بد، شخصیت‌شون، با همه‌ی ذوق‌ها و زخم‌های جدید، مدام بیشتر شکل می‌گیره. 
 
*لوکوموتیو*

@OfficialPersianTwitter",2024-10-03 05:53:01+00:00,393686,0,👍,1141,❤,57,🕊,20,🤣,14,⚡,11
"پسره اشتباهی پاش رو می ذاره رو‌ دُم یک گربه خونه گربه دیگه خونه شاکی میشه میره پاچه پسره رو می‌گیره سگ خونه میره قضیه هندل می کنه.  

*Vologases V*

@OfficialPersianTwitter",2024-10-03 05:46:01+00:00,393685,1,😁,1108,❤,419,🤣,205,👍,58,🤪,21
"مسمومیت الکلی ۱۶۰ نفر در مازندران

🔹مدیر درمان دانشگاه علوم پزشکی مازندران: حدود ۱۶۰ نفر به بیمارستان افراد مسموم به الکل به بیمارستان های چالوس، نوشهر، آمل و قائمشهر مراجعه کردند.

*OPT*

@OfficialPersianTwitter",2024-10-03 05:44:01+00:00,393684,0,😢,488,🤣,201,😐,132,👍,52,🥴,13
"توی تاکسی های تهران عجایب زیاد دیدم اما امروز عجیبترینش رو دیدم. راننده پیرمردی بود با چهره تیپیک گیلک. صدای موسیقی نظرم رو جلب کرد. شک داشتم موتسارته یا هایدن. طولانی شد دیدم رادیو نیست. گفتم آقا دچار شک بین موتسارت و هایدن شدم، خندید و گفت:آنتونیو سالییری! امشب خوابم نمی‌بره! 
 
*Esmaeil Shabani*

@OfficialPersianTwitter",2024-10-03 05:40:47+00:00,393683,0,❤,2225,😁,256,👍,107,🤣,78,😢,33
"۶ ماه تا یکسال حبس برای دستکاری در ارقام پلاک وسیله نقلیه

 معاون اجتماعی پلیس راهور پایتخت:

🔹 قابل توجه اندک رانندگانی که ارقام پلاک خودرو یا موتورسیکلتشان را دستکاری می‌کنند، به استناد ماده ۷۲۰ قانون مجازات، ۶ ماه تا یکسال حبس برای این افراد در نظر گرفته شده است.

*OPT*

@OfficialPersianTwitter",2024-10-03 05:37:01+00:00,393682,0,👍,1200,😁,15,🫡,11,👎,8,👀,4
"پروازهای فرودگاه مهرآباد از سر گرفته شد

🔹پروازهای فرودگاه بین‌المللی مهرآباد بعد از رفع محدودیت پروازی از سر گرفته شد.

*OPT*

@OfficialPersianTwitter",2024-10-03 05:35:44+00:00,393681,0,👍,539,👎,30,😡,18,😁,17,❤,11
"فکر میکردم فقط واسه خودم جایی ریدن که ۵ صبح بیدار میشم ولی گویا برای بچه م هم جایی ریدن چون اونم هر روز این ساعتا بیداره داره وول میخوره 🤰 
 
*نوایی*

@OfficialPersianTwitter",2024-10-03 05:30:13+00:00,393680,0,😁,1826,❤,312,👍,50,👎,29,😢,22
"«دردی که فکر می‌کردیم ما را می‌کشد، ما را نکشت! اما کاری کرد که مرگ را بیش از هرچیزی دوست بداریم.» 
 
*دیکتاتور حانیه*

@OfficialPersianTwitter",2024-10-02 20:58:01+00:00,393677,0,👍,1940,😢,286,❤,64,😭,48,🥴,17
"سرویس بهداشتی علوم تحقیقات  :)))   

*امیر میر یر ر*

@OfficialPersianTwitter",2024-10-02 20:50:12+00:00,393674,1,🤣,1981,😈,245,😐,111,😁,63,👍,52
"اضطراب داشتن فقط اونجا که توی کارت عالی تا قبل از اینکه کسی نگاهت کنه 
 
*mohamad.vzs*

@OfficialPersianTwitter",2024-10-02 20:45:08+00:00,393673,0,👍,2313,😢,130,😁,61,❤,13,⚡,10
"سطح طنز پسرای ۳۰سال به بالا:   

*آلاهه*

@OfficialPersianTwitter",2024-10-02 20:40:05+00:00,393672,1,🤣,3963,😁,237,👎,73,👍,65,❤,38
"به مامانم گفتم نکنه تا بخوابیم یهو جنگ بشه!؟

گفت: خب بشه.

نگاهش کرد هیچی نگفتم، ادامه داد: تو نخواب که جنگ نشه. و برق‌ها رو خاموش کرد و رفت🥲 
 
*نگار*

@OfficialPersianTwitter",2024-10-02 20:33:01+00:00,393671,0,🤣,1914,😁,135,👍,92,😢,38,🥴,16
"واکنش فمینیست های ایرانی به شروع جنگ:

*اخل جونیور*

@OfficialPersianTwitter",2024-10-02 20:27:01+00:00,393670,1,🤣,2787,👎,596,👍,141,😁,105,😢,9
"بعضی روزا دلم میخواد دست یه سری از ادمارو بگیرم بگم عزیزم اینا چیه باهم پوشیدی.
بیا بریم سر کمدت ببینیم چیا داری 

*یاسو*

@OfficialPersianTwitter",2024-10-02 20:23:01+00:00,393669,0,😁,1684,👎,379,👍,291,🤣,157,😢,20
"🔹خبرگزاری CNN: ایران فقط منتظر حمله اسرائیل است تا 32 هدف حیاتی در عمق اسرائیل را با سنگین ترین موشک های بالستیک مورد هدف قرار دهد.

*OPT*

@OfficialPersianTwitter",2024-10-02 20:20:12+00:00,393668,0,👍,2216,🤣,481,🔥,116,👎,79,❤,36
